Term,NoEmp,CreateJob,RetainedJob,FranchiseCode,DisbursementGross,RealEstate,Portion,Recession,Default,bad_flag,RevLineCr,var,estimate,__levelN,_b0,linpred,rc,pd_hat
7,12,0,12,0,43501,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
4,2,0,2,0,50000,0,0.85,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
8,9,2,9,0,34753,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
86,9,2,9,0,120000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,8,6,8,0,280000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
84,3,0,0,0,50000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,5,4,5,0,30000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
240,14,14,10,0,328000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
84,32,0,32,0,35000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
72,10,0,0,0,80000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,3,0,3,0,34458,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,12,0,0,0,50000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
180,2,0,0,0,200000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,2,0,2,0,60000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,1,1,1,0,5000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
288,1,0,0,0,420000,1,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
51,10,0,0,0,120000,0,0.9,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
6,50,0,0,0,900000,0,0.75,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
42,4,0,4,0,100000,0,0.5,1,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
120,7,0,0,0,125000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
19,6,0,6,0,50000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,10,0,0,0,112000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,2,2,2,0,5000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,1,0,0,0,55000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,7,0,7,1,588000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
18,9,0,0,0,833000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,2,2,2,0,96632,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,3,2,0,271000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
96,80,0,0,1,250000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,3,3,3,0,70000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
61,4,0,0,0,50000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,2,10,2,0,72500,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,6,2,6,0,34583,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
300,4,0,0,0,394000,1,0.7,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
60,2,0,0,0,68000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,3,0,0,0,20000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
0,6,0,6,0,70000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,21,5,21,0,224000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
84,25,0,0,0,40000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
36,35,0,0,0,53000,0,0.21,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,1,8,0,0,465000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
240,2,0,0,0,448000,1,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
60,11,0,11,0,117000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,35,0,33,0,1290000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
85,3,0,0,0,45000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,6,0,0,0,150000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,1,3,4,0,273394,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,1,3,4,0,12711,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
39,3,1,3,0,30000,0,0.5,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
57,2,0,2,0,109625,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,6,0,0,0,15000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
120,1,0,1,0,150000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
43,8,1,9,0,100000,0,0.5,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
90,4,0,0,0,200000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,6,2,8,0,30155,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
120,17,0,17,0,40000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
120,11,0,0,0,415000,0,0.7,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,1,1,2,0,13545,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,1,0,1,0,34764,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
120,8,0,8,0,150000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,29,0,29,0,25299,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
120,14,0,0,0,144000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
121,2,0,0,0,100000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
120,95,0,0,0,500000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,25,12,0,0,394000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
84,2,5,2,0,279759,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,0,0,0,50000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
24,3,0,0,0,60000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
180,6,0,0,0,120000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,1,2,2,1,462000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
60,82,0,0,0,42293,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,5,0,5,1,73864,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
113,21,9,21,0,721000,0,0.75,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
78,2,0,2,0,46215,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
37,2,0,0,0,10000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
26,4,1,5,0,100000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,2,18,2,0,215000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
102,25,3,25,0,170937,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
243,10,0,0,0,432500,1,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
84,25,0,25,0,20574,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
13,1,0,1,0,50000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,2,0,0,1,250000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,2,0,2,0,50000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,45,17,0,0,870000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
240,94,14,80,0,497000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
108,12,0,0,0,249000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,1,0,1,0,38443,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
48,12,0,0,0,50000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,1,40,0,0,290000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
84,5,2,7,0,50000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,3,0,3,0,79020,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
8,45,0,0,0,86900,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,3,0,0,0,100000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,3,0,0,0,70000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
45,5,5,5,0,10000,0,0.85,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,2,0,2,0,285000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,2,0,0,0,100000,0,0.6,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
192,13,2,15,0,482500,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,32,46,32,0,250000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
198,4,4,4,0,146300,0,0.85,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,8,0,0,1,128000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
126,12,0,0,0,500000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,57,22,0,0,775000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
84,20,0,20,0,10524,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,4,0,0,0,25000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,4,0,4,0,100000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
11,1,0,0,0,150000,0,0.85,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
94,2,0,0,0,20000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,4,0,0,0,860000,1,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
36,3,0,3,0,30000,0,0.5,1,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
12,12,8,0,0,200000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,1,0,1,0,15000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
125,12,12,0,1,424616,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
36,3,0,0,0,30000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,5,5,5,0,25000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
56,6,0,0,0,175000,0,0.75,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,15,4,0,0,196000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
12,16,0,0,0,500000,0,0.9,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,3,3,3,0,51713,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,6,0,0,0,65000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
57,8,8,8,0,115664,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
21,4,4,8,0,82000,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
240,10,0,1,1,416000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
22,11,0,11,0,200000,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
266,8,0,0,0,1120000,1,0.75,0,1,1,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
84,1,0,1,0,75000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,4,0,0,0,70000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,30,30,0,0,1500000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
36,2,0,0,0,25000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,55,18,55,0,605000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
84,1,0,1,0,67393,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
201,4,0,4,0,130000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,9,2,9,0,480362,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
24,1,0,1,0,206086,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
120,10,0,10,1,602000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
25,6,1,6,0,70137,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
47,6,1,6,0,100000,0,0.5,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
73,1,4,1,0,97950,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,16,7,16,0,320000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
120,2,0,0,0,90000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
14,1,2,2,0,227828,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
41,6,0,6,0,25000,0,0.5,1,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
23,1,1,1,0,159179,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,1,0,1,0,15000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,2,0,0,0,28000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
90,10,0,0,1,150000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
64,6,0,6,0,50000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,5,2,7,0,74046,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,45,0,45,0,118983,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,10,0,10,0,50000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,2,0,0,124000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,10,0,10,0,100000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,31,10,31,0,908000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
240,30,15,0,0,1398000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
183,15,0,0,0,1000000,0,0.75,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,9,0,9,0,15000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,6,4,0,0,185000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
30,4,0,4,0,72670,0,0.5,1,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,17,0,17,0,13200,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
96,2,0,2,0,50000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,3,0,0,0,125000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,2,0,2,0,25000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,4,1,2,0,100000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,4,0,0,0,150000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,24,24,0,0,50000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,7,0,0,0,100000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,14,0,0,0,50000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,4,0,4,0,50000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
71,3,4,3,1,180000,0,0.75,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
24,7,0,7,0,320000,0,0.5,1,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
74,2,0,2,0,140000,0,0.85,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
48,35,0,35,0,500000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,1,0,1,0,14000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,0,2,0,210000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
42,8,2,8,0,100000,0,0.5,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
59,2,0,0,0,20000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
1,4,0,0,0,82000,0,0.8,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,6,0,6,0,160000,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,0,2,0,53250,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,14,0,0,0,28264,0,0.7999929239,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,6,10,16,0,50000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,1,9,1,0,25000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
3,24,2,24,0,75000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,7,0,0,0,45000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,8,0,0,0,258049,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,15,0,0,0,100000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
120,4,0,4,0,301000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,3,0,0,0,100000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
111,2,23,2,1,140000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
120,10,0,10,0,500000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
22,3,0,3,0,204000,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,1,0,0,0,25000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,12,12,0,0,431000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
41,8,0,8,0,100000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
120,2,4,4,0,594600,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
36,15,0,15,0,100000,0,0.5,1,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
100,14,0,14,1,194000,0,0.75,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,9,0,0,0,150000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
35,2,0,0,0,150000,0,0.85,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,13,13,13,0,350000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,1,0,0,0,100000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
120,5,5,0,1,1219000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
120,1,10,1,0,600000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
69,12,0,12,0,350000,0,0.75,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
243,15,0,0,0,1000000,1,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
120,2,6,6,1,180132,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
120,150,0,0,1,144000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
180,30,0,0,0,235000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,9,0,0,0,43000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,5,5,0,0,147000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
121,5,0,0,0,230000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,30,0,0,0,435000,1,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
84,1,4,1,0,135000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
36,6,0,6,0,6800,0,0.5,1,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,4,4,4,0,400000,1,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
240,42,8,42,0,326000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
84,5,0,0,0,70000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,45,17,0,0,1234000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
